259	274
259	519
259	588
259	775
259	827
259	894
263	950
265	467
265	560
265	894
265	907
266	894
267	138
267	680
267	894
268	115
268	199
268	258
268	433
268	533
268	669
268	855
268	894
268	935
268	968
268	985
269	506
269	680
269	894
269	951
270	122
270	432
270	510
270	527
270	680
270	694
270	776
270	891
270	894
270	926
270	970
270	990
271	138
271	680
271	894
274	110
274	232
274	693
275	39
275	140
275	252
275	335
275	363
275	485
275	538
275	655
275	680
275	803
275	894
279	894
283	208
283	384
283	576
283	965
284	888
285	8
285	42
285	166
285	342
285	558
287	748
288	69
289	894
290	506
290	680
290	894
290	951
293	680
293	894
294	208
295	506
295	680
295	894
295	951
296	138
296	680
296	894
298	374
298	479
298	566
298	700
298	894
299	138
299	680
299	894
300	138
300	680
300	894
301	506
301	680
301	894
301	951
302	506
302	680
302	894
302	951
303	138
303	680
303	894
305	473
307	506
307	680
307	894
307	951
311	506
311	680
311	894
311	951
312	894
313	208
313	478
313	519
313	586
313	726
313	894
313	990
313	991
314	506
314	680
314	894
314	951
315	122
315	432
315	510
315	527
315	680
315	694
315	776
315	891
315	894
315	926
315	970
315	990
317	31
317	95
317	243
317	494
317	578
317	641
317	724
317	938
317	979
319	138
319	680
319	894
320	506
320	680
320	894
320	951
321	138
321	680
321	894
324	894
325	506
325	680
325	894
325	951
326	506
326	680
326	894
326	951
328	506
328	680
328	894
328	951
331	143
331	373
331	894
331	984
334	138
334	680
334	894
335	39
335	140
335	252
335	275
335	363
335	485
335	538
335	655
335	680
335	803
335	894
338	82
338	148
338	455
338	530
338	680
338	788
338	790
338	859
338	927
338	947
339	894
340	69
342	8
342	166
342	195
342	261
342	327
342	373
342	466
342	558
342	783
342	836
342	852
342	894
342	910
343	250
344	383
344	831
345	138
345	197
345	680
345	894
346	21
346	28
346	35
346	58
346	67
346	95
346	117
346	152
346	153
346	157
346	228
346	237
346	253
346	270
346	273
346	277
346	317
346	350
346	380
346	386
346	429
346	457
346	460
346	468
346	478
346	519
346	536
346	560
346	573
346	586
346	587
346	607
346	648
346	651
346	687
346	702
346	710
346	726
346	735
346	737
346	748
346	765
346	776
346	806
346	827
346	883
346	891
346	894
346	897
346	906
346	908
346	944
346	950
346	976
346	990
348	506
348	680
348	894
348	951
349	506
349	680
349	894
349	951
350	161
351	374
351	894
352	506
352	680
352	894
352	951
353	506
353	680
353	894
353	951
355	208
356	894
357	506
357	680
357	894
357	951
358	625
358	680
358	894
362	422
362	848
362	894
363	39
363	140
363	252
363	275
363	335
363	485
363	538
363	655
363	680
363	803
363	894
364	338
364	680
367	506
367	680
367	894
367	951
368	11
368	144
368	338
368	506
368	600
368	680
368	772
368	803
368	880
368	894
368	951
368	956
369	894
371	28
371	122
371	237
371	270
371	432
371	510
371	527
371	680
371	694
371	745
371	776
371	891
371	894
371	926
371	970
371	990
372	506
372	680
372	894
372	951
373	894
374	57
374	142
374	163
374	351
374	404
374	479
374	659
374	698
374	894
374	905
374	924
374	936
377	259
377	264
377	322
377	472
377	519
377	536
377	651
377	710
377	806
377	827
377	894
377	990
381	506
381	680
381	894
381	951
382	506
382	680
382	894
382	951
383	98
383	99
383	194
383	239
383	397
383	412
383	426
383	463
383	553
383	595
383	626
383	818
383	894
383	930
384	208
387	122
387	432
387	510
387	527
387	680
387	694
387	776
387	891
387	894
387	926
387	970
387	990
391	894
393	680
394	506
394	680
394	894
394	951
396	506
396	680
396	894
396	951
400	775
401	152
401	374
401	402
401	690
401	745
401	806
401	810
401	883
401	890
401	891
401	894
401	931
401	990
402	72
402	894
404	374
404	531
404	739
404	893
404	894
408	10
408	242
409	506
409	680
409	894
409	951
410	894
414	894
416	21
416	35
416	51
416	67
416	80
416	99
416	155
416	226
416	239
416	250
416	264
416	291
416	350
416	377
416	422
416	437
416	444
416	461
416	472
416	477
416	532
416	545
416	600
416	637
416	654
416	668
416	678
416	736
416	737
416	758
416	773
416	795
416	827
416	877
416	888
416	894
416	917
416	973
416	976
416	987
417	894
418	143
418	373
418	894
420	57
420	894
421	25
421	97
421	660
421	758
421	948
422	58
422	134
422	268
422	478
422	894
422	991
424	506
424	680
424	894
424	951
425	506
425	680
425	894
425	951
427	506
427	680
427	894
427	951
428	122
428	432
428	510
428	527
428	680
428	776
428	891
428	894
428	926
428	990
429	122
429	432
429	510
429	527
429	680
429	694
429	735
429	776
429	891
429	894
429	926
429	970
429	990
431	894
432	28
432	101
432	122
432	152
432	153
432	227
432	228
432	270
432	316
432	371
432	423
432	428
432	429
432	460
432	510
432	527
432	615
432	647
432	648
432	680
432	694
432	706
432	735
432	747
432	776
432	784
432	883
432	891
432	894
432	898
432	899
432	926
432	970
432	990
433	855
434	154
434	618
434	894
436	138
436	680
436	894
438	191
438	639
439	11
439	144
439	240
439	338
439	500
439	506
439	516
439	529
439	568
439	574
439	600
439	601
439	623
439	680
439	772
439	803
439	880
439	894
439	951
439	956
439	957
440	506
440	680
440	894
440	951
442	506
442	680
442	894
442	951
443	506
443	680
443	894
443	951
444	894
446	506
446	680
446	894
446	951
447	138
447	680
447	894
452	506
452	680
452	894
452	951
453	506
453	680
453	894
453	951
454	506
454	680
454	894
454	951
455	82
455	530
455	680
455	788
455	790
455	859
455	927
455	947
457	827
457	935
459	506
459	680
459	894
459	951
462	894
466	166
466	342
466	558
467	75
467	111
467	265
467	491
467	597
467	620
467	718
467	755
467	868
467	876
467	894
468	894
470	563
470	641
471	138
471	680
471	894
472	65
472	95
472	208
472	333
472	373
472	374
472	383
472	398
472	402
472	477
472	519
472	668
472	745
472	782
472	823
472	831
472	894
472	991
473	219
473	894
473	929
477	444
477	894
479	298
479	374
479	566
479	700
479	894
480	11
480	144
480	338
480	506
480	600
480	680
480	772
480	803
480	880
480	894
480	951
485	39
485	140
485	252
485	275
485	335
485	363
485	538
485	655
485	680
485	803
485	894
486	506
486	680
486	894
486	951
487	506
487	680
487	894
487	951
488	506
488	680
488	894
488	951
490	506
490	680
490	894
490	951
492	398
492	894
493	138
493	680
493	894
498	506
498	680
498	894
498	951
499	506
499	680
499	894
499	951
500	11
500	144
500	240
500	338
500	439
500	506
500	516
500	529
500	568
500	574
500	600
500	601
500	623
500	680
500	772
500	803
500	880
500	894
500	951
500	956
500	957
501	506
501	680
501	894
501	951
502	827
504	506
504	680
504	894
504	951
506	7
506	11
506	15
506	20
506	23
506	27
506	33
506	38
506	41
506	48
506	92
506	93
506	96
506	105
506	113
506	114
506	135
506	139
506	141
506	144
506	151
506	158
506	193
506	210
506	217
506	224
506	229
506	234
506	235
506	238
506	244
506	248
506	267
506	271
506	281
506	296
506	299
506	300
506	303
506	319
506	321
506	334
506	338
506	345
506	364
506	385
506	389
506	415
506	436
506	447
506	471
506	493
506	515
506	547
506	548
506	550
506	556
506	557
506	600
506	616
506	650
506	652
506	672
506	673
506	680
506	695
506	709
506	715
506	717
506	744
506	766
506	767
506	772
506	786
506	797
506	803
506	805
506	809
506	814
506	817
506	832
506	844
506	853
506	857
506	866
506	880
506	884
506	894
506	925
506	932
506	943
506	951
506	964
510	28
510	42
510	57
510	99
510	118
510	128
510	166
510	208
510	239
510	273
510	283
510	298
510	317
510	342
510	346
510	374
510	383
510	397
510	404
510	465
510	514
510	519
510	532
510	536
510	580
510	645
510	677
510	687
510	700
510	702
510	745
510	749
510	765
510	776
510	806
510	827
510	862
510	869
510	883
510	894
510	939
510	961
510	984
512	11
512	81
512	680
512	682
512	688
512	743
512	798
512	834
512	837
512	847
512	894
514	208
515	138
515	680
515	894
516	11
516	144
516	240
516	338
516	439
516	500
516	506
516	529
516	568
516	574
516	600
516	601
516	623
516	680
516	772
516	803
516	880
516	894
516	951
516	956
516	957
517	894
518	117
518	726
518	894
519	5
519	29
519	30
519	58
519	59
519	61
519	62
519	66
519	70
519	71
519	77
519	79
519	89
519	104
519	108
519	121
519	124
519	126
519	133
519	157
519	168
519	172
519	175
519	181
519	189
519	204
519	213
519	218
519	221
519	223
519	236
519	245
519	253
519	254
519	255
519	266
519	276
519	279
519	280
519	286
519	289
519	297
519	304
519	308
519	309
519	318
519	324
519	330
519	339
519	354
519	356
519	366
519	369
519	386
519	391
519	410
519	411
519	414
519	417
519	435
519	445
519	458
519	462
519	478
519	481
519	495
519	502
519	507
519	517
519	535
519	537
519	544
519	554
519	555
519	562
519	567
519	569
519	577
519	592
519	593
519	598
519	603
519	604
519	609
519	614
519	627
519	638
519	656
519	658
519	662
519	663
519	664
519	666
519	667
519	671
519	676
519	691
519	699
519	701
519	702
519	707
519	714
519	731
519	750
519	756
519	757
519	759
519	764
519	769
519	777
519	780
519	787
519	789
519	793
519	796
519	801
519	804
519	815
519	820
519	822
519	824
519	827
519	845
519	846
519	864
519	871
519	872
519	873
519	894
519	907
519	909
519	911
519	914
519	934
519	940
519	945
519	974
519	977
519	982
519	988
519	992
519	995
519	996
519	1000
520	506
520	680
520	894
520	951
521	46
521	894
522	506
522	680
522	894
522	951
524	506
524	680
524	894
524	951
525	506
525	680
525	894
525	951
527	122
527	125
527	152
527	315
527	432
527	510
527	680
527	694
527	706
527	747
527	776
527	891
527	894
527	926
527	970
527	990
528	506
528	680
528	894
528	951
529	11
529	144
529	240
529	338
529	439
529	500
529	506
529	516
529	568
529	574
529	600
529	601
529	623
529	680
529	772
529	803
529	880
529	894
529	951
529	956
529	957
531	374
531	404
531	893
531	894
532	47
532	185
532	419
533	268
533	669
536	1
536	12
536	14
536	40
536	145
536	201
536	282
536	310
536	376
536	395
536	449
536	456
536	497
536	509
536	599
536	603
536	674
536	679
536	686
536	799
536	827
536	870
536	935
536	959
536	967
538	39
538	140
538	252
538	275
538	335
538	363
538	485
538	655
538	680
538	803
538	894
539	95
539	237
539	317
539	935
540	639
541	506
541	680
541	894
541	951
547	680
547	894
548	138
548	680
548	894
549	894
550	138
550	680
550	894
551	95
552	506
552	680
552	894
552	951
554	894
556	138
556	680
556	894
557	138
557	680
557	894
558	95
558	143
558	166
558	208
558	342
558	460
558	685
559	122
559	432
559	510
559	527
559	680
559	694
559	776
559	891
559	894
559	926
559	970
559	990
561	506
561	680
561	894
561	951
562	894
563	72
563	470
563	473
563	641
563	728
563	775
563	894
563	976
565	57
565	470
565	894
566	298
566	374
566	479
566	894
567	342
568	11
568	144
568	240
568	338
568	439
568	500
568	506
568	516
568	529
568	574
568	600
568	601
568	623
568	680
568	772
568	803
568	880
568	894
568	951
568	956
568	957
571	894
571	991
572	506
572	680
572	894
572	951
574	11
574	144
574	240
574	338
574	439
574	500
574	506
574	516
574	529
574	568
574	600
574	601
574	623
574	680
574	772
574	803
574	880
574	894
574	951
574	956
574	957
575	226
575	894
580	46
580	95
580	107
580	251
580	272
580	323
580	375
580	379
580	399
580	407
580	513
580	521
580	551
580	570
580	575
580	624
580	705
580	902
580	949
583	8
583	166
583	342
583	558
586	13
586	88
586	108
586	241
586	250
586	461
586	543
586	573
586	577
586	665
586	748
586	827
586	865
586	873
586	894
586	901
586	966
587	65
587	208
587	373
587	374
587	398
587	502
587	745
587	827
587	831
587	894
588	55
588	202
588	215
588	315
588	390
588	403
588	496
588	584
588	754
588	760
588	811
588	860
588	894
588	958
588	983
590	506
590	680
590	894
590	951
591	506
591	680
591	894
591	951
592	894
594	889
594	894
594	952
596	506
596	680
596	894
596	951
597	467
597	560
597	894
598	894
600	11
600	54
600	144
600	240
600	338
600	368
600	439
600	500
600	506
600	516
600	529
600	568
600	574
600	601
600	623
600	634
600	680
600	697
600	772
600	803
600	880
600	894
600	951
600	956
600	957
601	11
601	144
601	240
601	338
601	439
601	500
601	506
601	516
601	529
601	568
601	574
601	600
601	623
601	680
601	772
601	803
601	880
601	894
601	951
601	956
601	957
606	506
606	680
606	894
606	951
607	894
609	894
610	333
612	333
612	894
615	122
615	316
615	432
615	510
615	527
615	680
615	694
615	776
615	891
615	894
615	926
615	970
615	990
616	138
616	680
616	894
617	506
617	680
617	894
617	951
620	467
620	894
621	506
621	680
621	894
621	951
622	138
622	680
622	894
623	11
623	144
623	240
623	338
623	439
623	500
623	506
623	516
623	529
623	568
623	574
623	600
623	601
623	680
623	772
623	803
623	880
623	894
623	951
623	956
623	957
629	506
629	680
629	894
629	951
631	506
631	680
631	894
631	951
632	506
632	680
632	894
632	951
633	208
633	782
633	894
634	11
634	144
634	338
634	506
634	600
634	680
634	772
634	803
634	880
634	894
634	951
634	956
635	506
635	680
635	894
635	951
639	191
640	894
642	506
642	680
642	894
642	951
643	506
643	680
643	894
643	951
644	506
644	680
644	894
644	951
645	26
645	119
645	183
645	216
645	373
645	661
645	677
645	733
645	838
645	856
645	894
645	922
646	506
646	680
646	894
646	951
647	370
647	894
649	208
650	138
650	680
650	894
651	827
652	138
652	680
652	894
654	827
654	894
655	39
655	140
655	252
655	275
655	335
655	363
655	485
655	538
655	680
655	803
655	894
656	945
659	374
659	894
660	25
660	97
660	421
660	758
660	948
661	373
661	645
661	894
662	894
663	894
665	292
665	361
666	894
667	894
668	894
669	268
669	533
670	122
670	432
670	510
670	527
670	680
670	694
670	776
670	891
670	894
670	926
670	970
670	990
671	945
672	138
672	680
672	894
673	138
673	680
673	894
675	506
675	680
675	894
675	951
676	945
677	373
677	534
677	645
677	813
677	848
677	878
677	894
678	80
680	11
680	69
680	138
680	144
680	152
680	179
680	268
680	338
680	393
680	408
680	416
680	464
680	480
680	506
680	600
680	758
680	772
680	803
680	880
680	888
680	894
680	923
680	951
680	991
680	994
681	65
681	125
681	134
681	136
681	152
681	208
681	241
681	277
681	360
681	362
681	373
681	374
681	398
681	400
681	402
681	416
681	464
681	472
681	510
681	519
681	536
681	573
681	587
681	633
681	665
681	668
681	690
681	726
681	735
681	745
681	758
681	775
681	782
681	784
681	795
681	831
681	854
681	883
681	888
681	891
681	894
681	923
681	944
681	948
681	969
681	975
681	990
681	999
682	11
682	81
682	680
682	688
682	743
682	798
682	834
682	837
682	847
682	894
683	143
683	373
683	894
683	984
684	506
684	680
684	894
684	951
687	160
687	918
688	11
688	81
688	680
688	682
688	743
688	798
688	837
688	847
688	894
689	191
690	84
690	401
690	402
690	472
690	510
690	681
690	806
690	854
690	890
690	891
690	894
690	931
690	999
691	894
694	28
694	101
694	122
694	153
694	270
694	315
694	374
694	429
694	432
694	510
694	527
694	536
694	680
694	706
694	735
694	745
694	747
694	776
694	891
694	894
694	899
694	926
694	970
694	990
696	62
696	133
696	168
696	254
696	318
696	435
696	507
696	569
696	604
696	793
696	907
697	11
697	144
697	240
697	338
697	439
697	500
697	506
697	516
697	529
697	568
697	574
697	600
697	601
697	623
697	680
697	772
697	803
697	880
697	894
697	951
697	956
697	957
698	374
698	687
698	894
700	298
700	374
700	479
700	894
704	894
706	122
706	432
706	510
706	527
706	680
706	694
706	776
706	891
706	894
706	926
706	970
706	990
708	506
708	680
708	894
708	951
709	138
709	680
709	894
710	346
710	894
711	506
711	680
711	894
711	951
712	506
712	680
712	894
712	951
713	506
713	680
713	894
713	951
714	65
714	894
716	506
716	680
716	894
716	951
717	138
717	680
717	894
718	467
718	491
718	868
718	894
719	143
719	373
719	418
719	894
720	874
720	894
722	506
722	680
722	894
722	951
725	506
725	680
725	894
725	951
726	117
726	894
729	506
729	680
729	894
729	951
730	506
730	680
730	894
730	951
732	143
732	373
732	894
732	984
733	373
733	645
733	894
734	506
734	680
734	894
734	951
735	122
735	432
735	510
735	527
735	680
735	694
735	776
735	891
735	894
735	926
735	942
735	970
735	990
739	374
739	404
739	883
739	893
739	894
740	894
742	506
742	680
742	894
742	951
743	11
743	81
743	680
743	682
743	688
743	798
743	834
743	837
743	847
743	894
744	138
744	680
744	894
745	76
745	344
745	625
745	825
745	850
745	886
745	894
745	942
748	287
748	573
748	894
750	894
751	506
751	680
751	894
751	951
753	8
753	42
753	166
753	342
753	399
753	558
755	75
755	111
755	265
755	467
755	620
755	718
755	868
755	876
755	894
756	894
758	25
758	97
758	421
758	660
758	948
758	981
761	506
761	680
761	894
761	951
763	11
763	144
763	338
763	506
763	600
763	613
763	680
763	768
763	772
763	803
763	880
763	894
763	951
764	894
765	329
765	378
765	723
765	881
766	138
766	680
766	894
767	138
767	680
767	894
768	680
768	880
768	894
770	506
770	680
770	894
770	951
771	506
771	680
771	894
771	951
772	11
772	44
772	144
772	256
772	338
772	506
772	600
772	680
772	803
772	880
772	894
772	951
773	422
773	444
773	668
773	894
774	250
775	165
775	400
775	605
775	721
775	894
775	938
776	28
776	95
776	101
776	122
776	152
776	153
776	227
776	228
776	237
776	270
776	315
776	316
776	371
776	387
776	423
776	428
776	429
776	432
776	460
776	510
776	527
776	559
776	615
776	648
776	670
776	680
776	694
776	706
776	735
776	747
776	819
776	883
776	891
776	894
776	898
776	899
776	926
776	970
776	990
777	894
779	506
779	680
779	894
779	951
782	274
782	633
782	690
782	894
783	166
783	342
783	558
784	647
784	690
784	891
784	894
786	138
786	680
786	894
787	894
789	894
790	82
790	338
790	788
790	859
790	927
790	947
791	506
791	680
791	894
791	951
792	506
792	680
792	894
792	951
793	894
794	8
794	42
794	166
794	342
794	558
796	894
797	138
797	680
797	894
798	11
798	81
798	178
798	186
798	212
798	680
798	682
798	688
798	743
798	834
798	837
798	847
798	894
801	894
802	506
802	680
802	894
802	951
803	39
803	140
803	252
803	275
803	335
803	363
803	485
803	538
803	655
803	680
803	894
805	138
805	680
805	894
806	65
806	84
806	134
806	208
806	373
806	374
806	398
806	401
806	402
806	690
806	745
806	831
806	890
806	894
806	931
807	506
807	680
807	894
807	951
808	506
808	544
808	680
808	894
808	951
810	241
810	401
810	402
810	690
810	806
810	890
810	894
810	931
812	506
812	680
812	894
812	951
814	138
814	680
814	894
815	894
816	506
816	680
816	894
816	951
819	122
819	432
819	510
819	527
819	680
819	694
819	776
819	891
819	894
819	926
819	970
819	990
821	506
821	680
821	894
821	951
824	894
825	76
825	710
826	143
826	373
826	894
826	984
827	894
828	506
828	680
828	894
828	951
829	506
829	680
829	894
829	951
830	506
830	680
830	894
830	951
831	894
832	138
832	680
832	894
833	143
833	373
833	418
833	894
833	984
834	11
834	81
834	680
834	682
834	688
834	743
834	798
834	837
834	847
834	894
836	166
836	342
836	558
837	11
837	81
837	196
837	512
837	680
837	682
837	688
837	743
837	798
837	834
837	847
837	894
838	373
838	645
838	894
839	506
839	680
839	894
839	951
840	506
840	680
840	894
840	951
842	894
842	951
845	894
846	894
847	11
847	81
847	573
847	680
847	682
847	688
847	743
847	748
847	798
847	834
847	837
847	894
849	894
850	76
850	625
850	942
851	581
853	208
853	894
854	472
854	510
854	681
854	690
854	891
854	894
854	999
855	268
856	373
856	645
856	894
857	138
857	680
857	894
858	506
858	680
858	894
858	951
865	287
865	748
865	894
866	138
866	680
866	894
868	467
868	718
868	894
868	991
869	143
869	220
869	373
869	406
869	476
869	608
869	683
869	894
869	984
871	457
871	827
871	894
873	864
874	710
874	894
875	143
875	333
875	373
875	894
875	984
876	467
876	894
877	894
879	894
880	11
880	144
880	338
880	506
880	600
880	613
880	680
880	763
880	768
880	772
880	803
880	894
880	951
884	138
884	680
884	894
885	506
885	680
885	894
885	951
886	942
887	506
887	680
887	894
887	951
888	284
888	653
888	703
888	863
888	867
888	903
888	935
889	594
889	894
889	952
890	84
890	401
890	402
890	633
890	690
890	782
890	806
890	894
890	931
891	122
891	152
891	228
891	429
891	432
891	510
891	527
891	680
891	694
891	735
891	776
891	894
891	926
891	970
891	990
892	506
892	680
892	894
892	951
893	374
893	404
893	531
893	739
893	894
894	21
894	191
894	259
894	346
894	377
894	416
894	510
894	586
894	665
894	680
894	690
894	800
894	827
894	929
894	952
894	989
895	506
895	680
895	894
895	951
898	122
898	432
898	510
898	527
898	680
898	776
898	891
898	894
898	926
898	990
899	122
899	432
899	510
899	527
899	680
899	694
899	776
899	891
899	894
899	926
899	970
899	990
904	506
904	680
904	894
904	951
905	374
905	894
908	894
909	894
910	8
910	166
910	342
910	558
911	894
912	506
912	680
912	894
912	951
913	8
913	42
913	95
913	166
913	342
913	558
914	894
916	191
916	639
917	416
917	758
917	894
917	948
919	506
919	680
919	894
919	951
920	506
920	680
920	894
920	951
921	8
921	42
921	166
921	342
921	558
922	373
922	645
922	894
923	337
923	343
923	365
923	405
923	545
923	582
923	774
923	781
923	894
924	374
924	894
925	138
925	680
925	894
926	28
926	101
926	122
926	152
926	153
926	227
926	270
926	315
926	371
926	387
926	429
926	432
926	460
926	510
926	527
926	559
926	670
926	680
926	694
926	706
926	735
926	747
926	776
926	819
926	891
926	894
926	970
926	990
928	894
929	219
929	473
931	84
931	401
931	402
931	690
931	806
931	890
931	894
932	138
932	680
932	894
933	506
933	680
933	894
933	951
934	894
935	827
935	894
936	163
936	374
936	894
937	208
937	384
938	317
938	775
940	80
940	460
940	532
940	726
941	11
941	144
941	338
941	506
941	600
941	680
941	772
941	803
941	880
941	894
941	951
942	122
942	432
942	510
942	527
942	680
942	694
942	735
942	776
942	891
942	894
942	926
942	970
942	990
945	21
945	478
945	710
945	782
945	894
946	85
946	169
946	565
946	720
946	849
946	874
946	879
946	894
947	82
947	338
947	788
947	859
947	927
948	346
948	758
948	894
948	917
948	969
950	263
950	894
951	2
951	3
951	4
951	6
951	9
951	11
951	16
951	17
951	19
951	34
951	36
951	37
951	43
951	45
951	60
951	63
951	64
951	68
951	73
951	78
951	83
951	86
951	87
951	90
951	94
951	102
951	106
951	112
951	116
951	120
951	123
951	129
951	130
951	131
951	137
951	144
951	149
951	150
951	154
951	156
951	159
951	162
951	164
951	170
951	171
951	173
951	174
951	177
951	182
951	187
951	190
951	197
951	198
951	200
951	203
951	205
951	206
951	209
951	211
951	214
951	222
951	230
951	231
951	233
951	247
951	249
951	257
951	269
951	278
951	290
951	293
951	295
951	301
951	302
951	306
951	307
951	311
951	312
951	314
951	320
951	325
951	326
951	328
